warehouse_code,oracle_store_code,item_code,chosen_product_code,chosen_shelf_code,sales_flag,main_supplier_code,oracle_stock_qty,candidate_count
91,91,123005,123005000,R02204,0,1002,14,1
91,91,123008,123008000,E09314,0,1330,11,1
91,91,123009,123009000,E10102,0,1330,37,1
91,91,123031,123031000,B14301,0,1784,8,1
91,91,123032,123032000,YX0000,0,1202,54,1
91,91,123040,123040000,B05303,0,1202,6,1
91,91,123048,123048000,YX0000,0,1021,28,1
91,91,123062,123062000,E05211,0,1021,11,1
91,91,123063,123063000,E03305,0,1330,6,1
91,91,123065,123065000,E09215,0,1202,12,1
91,91,123066,123066000,Q00000,0,1021,22,1
91,91,123070,123070000,E08209,0,1021,6,1
91,91,123074,123074000,E08311,0,1021,6,1
91,91,123079,123079000,E08305,0,1021,2,1
91,91,123081,123081000,H05115,0,1021,1,1
91,91,123082,123082000,E08313,0,1202,13,2
91,91,123089,123089000,R01204,0,1517,15,1
91,91,123092,123092000,H08103,0,1006,47,1
91,91,123102,123102000,D09203,0,1761,9,1
91,91,123103,123103000,H05402,0,1021,4,1
91,91,123104,123104000,B03302,0,1761,13,1
91,91,123106,123106000,D07202,0,1330,13,1
91,91,123111,123111000,R02105,0,1661,40,1
91,91,123112,123112000,R02104,0,1661,76,1
91,91,123113,123113000,B14306,0,1202,8,2
91,91,123115,123115000,R01106,0,1002,25,1
91,91,123116,123116000,W04302,0,1002,42,1
91,91,123118,123118000,E08202,0,1021,2,1
91,91,123123,123123000,E05208,0,1021,6,1
91,91,123124,123124000,Q00000,0,1021,3,1
91,91,123125,123125000,F01114,0,1021,3,1
91,91,123138,123138000,Z02103,0,1290,19,1
91,91,123140,123140000,R01201,0,1290,18,1
91,91,123145,123145000,YC0000,0,1330,335,1
91,91,123148,123148000,E08113,0,1326,3,1
91,91,123156,123156000,E05111,0,1021,6,1
91,91,123161,123161000,E11115,0,1021,6,1
91,91,123164,123164000,W06106,0,1326,2,1
91,91,123170,123170000,H07204,0,9012,67,1
91,91,123172,123172000,E08102,0,1202,9,1
91,91,123191,123191000,B06301,0,1202,7,1
91,91,123194,123194000,E10114,0,1202,9,1
91,91,123195,123195000,E06304,0,1202,14,1
91,91,123201,123201000,B14303,0,1202,9,1
91,91,123202,123202000,R02202,0,1202,12,1
91,91,123214,123214000,H06307,0,1002,4,1
91,91,123215,123215000,H05319,0,1002,5,1
91,91,123224,123224000,E07312,0,1330,18,1
91,91,123236,123236000,H05405,0,1330,8,1
91,91,123238,123238000,W01302,0,1784,17,1
91,91,123247,123247000,R05101,0,1202,228,1
91,91,123249,123249000,F03101,0,1290,89,1
91,91,123258,123258000,H06109,0,1428,7,1
91,91,123278,123278000,W07109,0,1326,2,1
91,91,123279,123279000,H05413,0,1326,10,1
91,91,123280,123280000,L09201,0,1359,78,1
91,91,123281,123281000,F07101,0,1359,52,1
91,91,123286,123286000,B05206,0,1290,83,1
91,91,123294,123294000,E06202,0,1202,6,1
91,91,123295,123295000,R03203,0,1202,13,1
91,91,123296,123296000,E07101,0,1202,6,1
91,91,123299,123299000,E07209,0,1021,3,1
91,91,123300,123300000,B14304,0,1661,31,1
91,91,123302,123302000,H06311,0,1202,8,1
91,91,123307,123307000,D01103,0,1290,24,1
91,91,123312,123312000,H05414,0,1330,5,1
91,91,123316,123316000,W04303,0,1359,14,1
91,91,123320,123320000,E04211,0,1202,6,1
91,91,123322,123322000,E09201,0,1021,9,1
91,91,123324,123324000,G08415,0,1021,1,1
91,91,123325,123325000,H05417,0,1021,1,1
91,91,123332,123332000,H06204,0,1326,3,1
91,91,123335,123335000,C05205,0,1006,4,1
91,91,123339,123339000,R11201,0,1202,46,2
91,91,123357,123357000,B08101,0,1202,127,1
91,91,123360,123360000,E09108,0,1202,19,1
91,91,123362,123362000,B15302,0,1784,17,1
91,91,123366,123366000,B06105,0,1006,106,1
91,91,123372,123372000,C04104,0,1784,42,1
91,91,123373,123373000,Q00000,0,1784,5,1
91,91,123393,123393000,P15201,0,1202,7,1
91,91,123399,123399000,F07104,0,1752,5,1
91,91,123400,123400000,R12101,0,1009,79,1
91,91,123409,123409000,R03204,0,1481,6,1
91,91,123433,123433000,D03101,0,1359,45,1
91,91,123434,123434000,D03103,0,1359,46,1
91,91,123440,123440000,E08111,0,1202,2,1
91,91,123444,123444000,P14101,0,1006,31,1
91,91,123455,123455000,W08104,0,1006,122,1
91,91,123460,123460000,F05105,0,1507,14,1
91,91,123461,123461000,H05419,0,1507,9,1
91,91,123479,123479000,F01102,0,1743,4,1
91,91,123480,123480000,W08201,0,1476,1,1
91,91,123483,123483000,P15202,0,1476,26,1
91,91,123484,123484000,F01112,0,1743,4,1
91,91,123490,123490000,W06405,0,1202,6,1
91,91,123492,123492000,E11317,0,1202,7,1
91,91,123499,123499000,R03202,0,9012,40,1
91,91,123507,123507000,D07204,0,1202,40,1
91,91,123556,123556000,YC0000,0,1330,121,1
91,91,123565,123565000,W03301,0,1661,15,1
91,91,123566,123566000,B06303,0,1661,13,1
91,91,123568,123568000,E06105,0,1330,28,1
91,91,123571,123571000,R06101,0,1014,110,1
91,91,123573,123573000,YC0000,0,1202,1,1
91,91,123574,123574000,H05112,0,1202,8,1
91,91,123594,123594000,E05305,0,1743,2,1
91,91,123601,123601000,L11201,0,1743,6,1
91,91,123602,123602000,B05204,0,1743,19,1
91,91,123603,123603000,YX0000,0,1743,5,1
91,91,123604,123604000,YX0000,0,1743,23,1
91,91,123605,123605000,E05213,0,1743,2,1
91,91,123606,123606000,E07203,0,1743,10,1
91,91,123607,123607000,E05210,0,1743,7,1
91,91,123608,123608000,E10209,0,1743,11,1
91,91,123622,123622000,B14302,0,1359,16,1
91,91,123623,123623000,R01104,0,1359,14,1
91,91,123626,123626000,E11209,0,1021,3,1
91,91,123642,123642000,W07107,0,1202,10,1
91,91,123643,123643000,E05301,0,1202,30,1
91,91,123658,123658000,D07206,0,1661,21,1
91,91,123661,123661000,H06208,0,1021,5,1
91,91,123662,123662000,C03106,0,1661,16,1
91,91,123687,123687000,E07313,0,1021,2,1
91,91,123689,123689000,H05113,0,1359,7,1
91,91,123690,123690000,H05214,0,1359,11,1
91,91,123720,123720000,F02209,0,1021,23,1
91,91,123778,123778000,G05210,0,1428,2,1
91,91,123779,123779000,G05204,0,1428,9,1
91,91,123787,123787000,E05108,0,1752,1,1
91,91,123788,123788000,W01303,0,1752,2,1
91,91,123813,123813000,F02203,0,1202,2,1
91,91,123828,123828000,C02104,0,1784,56,1
91,91,123835,123835000,G05209,0,1202,5,1
91,91,123836,123836000,G05101,0,1202,6,1
91,91,123870,123870000,G05104,0,1021,24,1
91,91,123871,123871000,G05108,0,1021,15,1
91,91,123874,123874000,R03101,0,1009,38,1
91,91,123939,123939000,D03205,0,1014,21,1
91,91,123947,123947000,E10101,0,1202,6,1
91,91,131005,131005000,E04201,0,1002,17,1
91,91,131006,131006000,E04217,0,1002,11,1
91,91,131020,131020000,YX9999,0,1021,14,1
91,91,131026,131026000,E06213,0,1021,8,1
91,91,131038,131038000,YX9999,0,1021,75,1
91,91,131045,131045000,D06101,0,1330,22,2
91,91,131047,131047000,R03104,0,1290,126,1
91,91,131048,131048000,F01305,0,1021,3,1
91,91,131051,131051000,H05213,0,1021,6,1
91,91,131052,131052000,L10101,0,1021,30,1
91,91,131063,131063000,E11211,0,1021,5,2
91,91,131073,131073000,E09211,0,1021,4,1
91,91,131074,131074000,W01201,0,1290,107,1
91,91,131078,131078000,R04201,0,1002,15,1
91,91,131079,131079000,YX9999,0,1021,10,1
91,91,131084,131084000,YC0000,0,1021,4,1
91,91,131093,131093000,YX9999,0,1021,6,1
91,91,131107,131107000,YX9999,0,1021,46,2
91,91,131121,131121000,YX9999,0,1021,23,1
91,91,131122,131122000,YX9999,0,1021,2,1
91,91,131124,131124000,YX9999,0,1021,111,1
91,91,131126,131126000,YX9999,0,1021,75,1
91,91,131133,131133000,D08206,0,1021,11,1
91,91,131135,131135000,G06110,0,1021,7,1
91,91,131137,131137000,G05107,0,1021,4,1
91,91,131145,131145000,D01101,0,1021,18,1
91,91,131146,131146000,YX9999,0,1021,2,1
91,91,131148,131148000,C02202,0,1021,5,1
91,91,131161,131161000,H08104,0,1598,30,1
91,91,131168,131168000,YX9999,0,1021,56,1
91,91,131182,131182000,F01306,0,1330,4,1
91,91,131194,131194000,H04314,0,1021,6,2
91,91,131196,131196000,B04205,0,1021,118,1
91,91,131197,131197000,E05302,0,1021,8,1
91,91,131217,131217000,E08303,0,1021,8,1
91,91,131243,131243000,G07404,0,1290,11,1
91,91,131252,131252000,C04206,0,1021,77,2
91,91,131256,131256000,Q00000,0,1021,1,1
91,91,131259,131259000,E11212,0,1021,4,1
91,91,131260,131260000,YX9999,0,1021,51,1
91,91,131271,131271000,Z02301,0,1002,17,1
91,91,131272,131272000,G05106,0,1021,1,1
91,91,131273,131273000,YX9999,0,1021,20,1
91,91,131281,131281000,D02204,0,1330,35,1
91,91,131302,131302000,G05208,0,1021,3,1
91,91,131324,131324000,C01102,0,1330,30,1
91,91,131330,131330000,D08103,0,1021,20,2
91,91,131343,131343000,YX9999,0,1021,17,1
91,91,131352,131352000,E11112,0,1021,3,1
91,91,131377,131377000,YC0000,0,1021,1,1
91,91,131426,131426000,E04202,0,1923,13,1
91,91,131427,131427000,P17201,0,1923,8,1
91,91,131442,131442000,E10307,0,1202,18,1
91,91,131464,131464000,H07105,0,1716,29,1
91,91,131474,131474000,F02104,0,1021,13,1
91,91,131489,131489000,D02205,0,1021,14,1
91,91,131495,131495000,E03315,0,1002,14,1
91,91,131508,131508000,YX0000,0,1002,2,1
91,91,131510,131510000,YX9999,0,1021,12,1
91,91,131511,131511000,YX9999,0,1021,22,1
91,91,131523,131523000,YX0000,0,1021,1,1
91,91,131538,131538000,YX0000,0,1911,20,1
91,91,131539,131539000,YX0000,0,1911,30,1
91,91,132001,132001000,G08413,0,1330,2,1
91,91,132002,132002000,E07315,0,1021,9,1
91,91,132003,132003000,F01309,0,1330,43,1
91,91,132004,132004000,E07202,0,1021,2,1
91,91,132017,132017000,D08203,0,1202,26,1
91,91,132019,132019000,E06111,0,1330,19,1
91,91,132023,132023000,E03309,0,1202,2,2
91,91,132027,132027000,E03308,0,1330,4,1
91,91,132038,132038000,C06203,0,1598,39,1
91,91,132044,132044000,G08404,0,1330,6,1
91,91,132049,132049000,H05301,0,1021,6,1
91,91,132062,132062000,E04209,0,1202,6,2
91,91,132063,132063000,YX0000,0,1602,1,1
91,91,132085,132085000,YX0000,0,1021,1,1
91,91,132104,132104000,F01308,0,1021,7,2
91,91,132119,132119000,C08203,0,1021,25,2
91,91,132142,132142000,E04207,0,1021,6,1
91,91,132143,132143000,H06310,0,1021,3,2
91,91,132147,132147000,E11314,0,1021,11,2
91,91,132148,132148000,G08410,0,1021,4,2
91,91,132154,132154000,H05416,0,1380,3,1
91,91,132162,132162000,E06307,0,1330,4,1
91,91,132164,132164000,G07408,0,1021,6,1
91,91,132167,132167000,F02411,0,1021,2,1
91,91,132186,132186000,E05304,0,1330,8,1
91,91,132190,132190000,E05308,0,1021,1,1
91,91,132191,132191000,YX9999,0,1021,22,1
91,91,132192,132192000,YX9999,0,1021,12,1
91,91,132199,132199000,E07415,0,1202,1,1
91,91,132210,132210000,C08205,0,1202,6,1
91,91,132217,132217000,G07414,0,1330,2,1
91,91,132223,132223000,YX0000,0,1021,7,1
91,91,132228,132228000,I17201,0,1380,44,1
91,91,132243,132243000,E03317,0,1021,1,1
91,91,132245,132245000,H05407,0,1021,6,2
91,91,132288,132288000,C08201,0,1202,30,2
91,91,132315,132315000,W04301,0,1021,1,2
91,91,132319,132319000,C03204,0,1202,22,1
91,91,132341,132341000,E09104,0,1202,6,1
91,91,132344,132344000,YX0000,0,1602,8,1
91,91,132361,132361000,E04210,0,1782,13,1
91,91,132366,132366000,C01101,0,1330,24,1
91,91,132379,132379000,Q00000,0,1202,2,1
91,91,132381,132381000,F02302,0,1330,5,2
91,91,132390,132390000,F01313,0,1021,8,1
91,91,132417,132417000,F02213,0,1021,9,1
91,91,132437,132437000,E11105,0,1021,8,2
91,91,132438,132438000,E04204,0,1330,13,2
91,91,132439,132439000,F02301,0,1330,12,1
91,91,132446,132446000,G07409,0,1202,3,1
91,91,132456,132456000,YX0000,0,1021,1,1
91,91,132488,132488000,G07405,0,1021,4,2
91,91,132494,132494000,F01304,0,1330,6,2
91,91,132495,132495000,E08314,0,1330,9,1
91,91,132497,132497000,E11204,0,1330,7,1
91,91,132500,132500000,E05306,0,1021,2,1
91,91,132507,132507000,E05308,0,1049,10,1
91,91,132589,132589000,E03314,0,1202,7,1
91,91,132663,132663000,F02115,0,1021,8,1
91,91,132720,132720000,E06313,0,1021,5,1
91,91,133033,133033000,E11210,0,1021,18,3
91,91,133053,133053000,E06308,0,1021,8,3
91,91,133058,133058000,G05202,0,1021,5,1
91,91,133063,133063000,Q00000,0,1021,14,1
91,91,134002,134002000,L11202,0,1202,19,1
91,91,134016,134016000,Q00000,0,1021,1,1
91,91,134019,134019000,R02205,0,1002,8,1
91,91,134036,134036000,E04208,0,1202,4,1
91,91,134067,134067000,I15401,0,1226,3,1
91,91,134078,134078000,E03302,0,1021,4,1
91,91,134092,134092000,D02104,0,1202,27,3
91,91,134159,134159000,F01103,0,1021,1,1
91,91,134163,134163000,E05311,0,1202,2,1
91,91,134274,134274000,E08410,0,1021,1,2
91,91,135039,135039000,C07103,0,1021,26,1
91,91,135056,135056000,E10306,0,1021,5,1
91,91,135092,135092000,G07411,0,1202,6,2
91,91,135140,135140000,YX0000,0,1021,1,1
91,91,135165,135165000,E04205,0,1202,4,1
91,91,135195,135195000,YX0000,0,1021,4,1
91,91,135196,135196000,YX0000,0,1202,2,1
91,91,135198,135198000,YX0000,0,1602,1,1
91,91,135222,135222000,YX0000,0,1602,1,1
91,91,135226,135226000,YX0000,0,1602,5,1
91,91,135243,135243000,YX0000,0,1602,3,1
91,91,141004,141004000,AB103H,0,1330,324,5
91,91,141013,141013000,D05104,0,1021,54,2
91,91,141019,141019000,AA102A,0,1021,5170,6
91,91,141020,141020000,AA101A,0,1021,9043,4
91,91,141026,141026000,AB201K,0,1330,555,4
91,91,141027,141027000,AB303K,0,1330,1124,7
91,91,141028,141028000,AB304K,0,1330,2454,3
91,91,141033,141033000,H07104,0,1825,127,1
91,91,141036,141036000,AB102K,0,1330,1243,7
91,91,141037,141037000,AB305K,0,1330,2968,3
91,91,141038,141038000,AB203A,0,1021,466,2
91,91,141039,141039000,D05101,0,1202,179,2
91,91,141040,141040000,H07101,0,1825,148,1
91,91,141041,141041000,D05102,0,1330,100,2
91,91,141042,141042000,D05106,0,1330,152,2
91,91,141044,141044000,AC106S,0,1202,368,2
91,91,141045,141045000,D05105,0,1202,190,2
91,91,141048,141048000,AD202S,0,1202,1206,6
91,91,141049,141049000,AD202S,0,1202,2701,3
91,91,141059,141059000,D05201,0,1202,57,2
91,91,141060,141060000,AB101K,0,1330,88,2
91,91,141064,141064000,C04101,0,1021,28,2
91,91,141077,141077000,AB302S,0,1202,2859,3
91,91,141078,141078000,AC104P,0,1021,217,4
91,91,141080,141080000,AB301S,0,1202,1535,3
91,91,141081,141081000,AB104H,0,1330,452,3
91,91,141149,141149000,AD003O,0,1524,114,2
91,91,141202,141202000,AD002O,0,1524,30,2
91,91,141209,141209000,D05103,0,1021,62,1
91,91,141214,141214000,C04102,0,1021,18,2
91,91,141216,141216000,H08203,0,1825,47,1
91,91,141238,141238000,H07102,0,1825,234,1
91,91,141249,141249000,G08206,0,1769,29,1
91,91,141250,141250000,YX0000,0,1769,32,1
91,91,141251,141251000,G08304,0,1769,10,1
91,91,141255,141255000,AC105U,0,1021,268,2
91,91,141260,141260000,H08101,0,1825,225,1
91,91,141262,141262000,YX0000,0,1950,13,1
91,91,141264,141264000,H08202,0,1825,111,1
91,91,141270,141270000,G08305,0,1769,44,1
91,91,141314,141314000,AB202K,0,1330,2159,3
91,91,141330,141330000,D05203,0,1021,18,1
91,91,141334,141334000,YX0000,0,1825,20,1
91,91,142008,142008000,L19201,0,1021,27,1
91,91,142012,142012000,B11302,0,1202,30,1
91,91,142015,142015000,L19202,0,1021,17,4
91,91,142016,142016000,E01206,0,1330,44,3
91,91,142027,142027000,W06207,0,1202,12,1
91,91,142039,142039000,C03201,0,1202,172,2
91,91,142045,142045000,W06113,0,1444,5,1
91,91,142056,142056000,E01104,0,1330,189,5
91,91,142102,142102000,AM102A,0,1021,1416,3
91,91,142330,142330000,AH30DK,0,1021,2928,3
91,91,142368,142368000,AK107K,0,1330,2904,3
91,91,142404,142404000,AH30PS,0,1021,1416,4
91,91,142515,142515000,YX0000,0,1677,10749,1
91,91,142543,142543000,AH30SN,0,1021,5304,4
91,91,142627,142627000,AK106K,0,1330,4656,3
91,91,142653,142653000,YX0000,0,1677,144,1
91,91,142677,142677000,YX0000,0,1965,12,1
91,91,142678,142678000,YX0000,0,1965,54,1
91,91,142700,142700000,YX0000,0,1965,66,1
91,91,142713,142713000,YX0000,0,1982,2,1
91,91,142724,142724000,YX0000,0,1965,24,1
91,91,142743,142743000,YX0000,0,1965,-24,1
91,91,142792,142792000,YX0000,0,1965,936,1
91,91,142859,142859000,AI302K,0,1330,1224,3
91,91,142871,142871000,YX0000,0,1965,54,1
91,91,142873,142873000,YX0000,0,1965,155,1
91,91,142908,142908000,AH30NJ,0,1021,4368,3
91,91,142922,142922000,YX0000,0,1677,240,1
91,91,143004,143004000,AI102K,0,1330,11400,9
91,91,143005,143005000,AH30KR,0,1330,2826,5
91,91,143007,143007000,AJ105K,0,1330,2760,4
91,91,143012,143012000,AP104O,0,1524,25,1
91,91,143015,143015000,AF101K,0,1330,298,1
91,91,143017,143017000,AH20PK,0,1021,23,1
91,91,143021,143021000,AG20PS,0,1021,7,1
91,91,143022,143022000,G02104,0,1021,24,7
91,91,143023,143023000,AG42IK,0,1330,3,1
91,91,143024,143024000,AN101A,0,1021,34685,7
91,91,143025,143025000,AL106A,0,1021,5154,5
91,91,143027,143027000,E01301,0,1021,72,3
91,91,143034,143034000,AG102E,0,1021,39,1
91,91,143037,143037000,AJ101K,0,1330,1728,4
91,91,143059,143059000,AL101K,0,1330,7590,7
91,91,143060,143060000,AJ104K,0,1330,3192,4
91,91,143062,143062000,E01201,0,1330,288,3
91,91,143069,143069000,AG20HK,0,1330,9,1
91,91,143074,143074000,AH30SK,0,1202,7470,5
91,91,143075,143075000,G02103,0,1202,144,5
91,91,143085,143085000,AC101S,0,1202,1848,11
91,91,143100,143100000,AG40MD,0,1021,7,1
91,91,143114,143114000,Q00000,0,1021,24,3
91,91,143115,143115000,AG40TN,0,1021,5,1
91,91,143116,143116000,AH10TN,0,1021,9,1
91,91,143118,143118000,AG106T,0,1021,62,1
91,91,143121,143121000,AG101T,0,1330,29,1
91,91,143122,143122000,AF201K,0,1330,13,1
91,91,143123,143123000,AF105S,0,1202,168,1
91,91,143124,143124000,AG42KE,0,1202,2,1
91,91,143128,143128000,AF106S,0,1202,119,1
91,91,143141,143141000,AE101A,0,1021,286,1
91,91,143142,143142000,AE201A,0,1021,658,1
91,91,143144,143144000,AF202K,0,1330,17,1
91,91,143157,143157000,AH10SR,0,1202,11,1
91,91,143163,143163000,AG42KR,0,1330,5,1
91,91,143166,143166000,AD205K,0,1330,119,1
91,91,143197,143197000,AG20SE,0,1202,5,1
91,91,143199,143199000,AG40SE,0,1202,7,1
91,91,143209,143209000,AC102K,0,1330,201,2
91,91,143244,143244000,AH30SP,0,1021,1848,14
91,91,143265,143265000,AH10SN,0,1021,23,1
91,91,143266,143266000,AH15SN,0,1021,45,1
91,91,143267,143267000,AG30SN,0,1021,3,1
91,91,143277,143277000,AF102K,0,1330,107,1
91,91,143307,143307000,AB105H,0,1330,24,2
91,91,144010,144010000,AG30DG,0,1330,2,1
91,91,144060,144060000,AG20KB,0,1021,5,1
91,91,145001,145001000,AF203A,0,1021,16,1
91,91,145005,145005000,AH10PM,0,1021,38,1
91,91,145006,145006000,AG20HT,0,1330,11,1
91,91,145008,145008000,AH20HN,0,1202,4,1
91,91,145011,145011000,AG105J,0,1021,28,1
91,91,145014,145014000,AM101S,0,1202,3720,3
91,91,145015,145015000,AG30HT,0,1330,9,1
91,91,145017,145017000,AL102K,0,1330,15216,3
91,91,145018,145018000,AJ102K,0,1330,2880,3
91,91,145019,145019000,AH15PM,0,1021,47,1
91,91,145022,145022000,AF104P,0,1021,116,1
91,91,145030,145030000,Q00000,0,1330,24,1
91,91,145060,145060000,AH30TZ,0,1021,4944,3
91,91,146014,146014000,AG42NA,0,1021,2,1
91,91,146190,146190000,L18304,0,1226,31,1
91,91,147003,147003000,AL105K,0,1330,17448,5
91,91,147004,147004000,AJ103K,0,1330,3432,3
91,91,147017,147017000,AL103K,0,1330,13752,4
91,91,147043,147043000,AK105A,0,1021,6528,4
91,91,147081,147081000,AI303K,0,1330,2184,3
91,91,147084,147084000,AH30KO,0,1021,5952,4
91,91,147124,147124000,AE302S,0,1202,3000,5
91,91,147198,147198000,AH30ZZ,0,1021,4632,3
91,91,147204,147204000,AK101O,0,1290,528,3
91,91,147213,147213000,AH30NZ,0,1330,4080,3
91,91,147253,147253000,AE301S,0,1202,5904,4
91,91,147271,147271000,AI301U,0,1021,3096,4
91,91,148340,148340000,AG30KM,0,1021,1,1
91,91,149005,149005000,W06304,0,1202,19,1
91,91,149006,149006000,W06301,0,1782,13,2
91,91,149013,149013000,W06115,0,1021,5,1
91,91,149037,149037000,W06312,0,1202,10,1
91,91,149040,149040000,L19205,0,1202,64,1
91,91,149047,149047000,W06303,0,1202,7,1
91,91,149057,149057000,W06305,0,1202,30,1
91,91,149058,149058000,W06203,0,1202,37,1
91,91,149097,149097000,R01203,0,1002,58,2
91,91,149100,149100000,W06302,0,1202,6,1
91,91,149102,149102000,W06206,0,1021,26,1
91,91,149116,149116000,AG30PU,0,1021,3,1
91,91,149137,149137000,W06204,0,1202,13,1
91,91,149166,149166000,W06311,0,1202,22,1
91,91,149190,149190000,F06300,0,1202,72,4
91,91,149193,149193000,W06306,0,1782,17,1
91,91,149194,149194000,W06205,0,1782,20,1
91,91,149239,149239000,E01103,0,1202,130,3
91,91,149666,149666000,W06208,0,1202,21,1
91,91,149695,149695000,W06201,0,1021,6,2
91,91,149982,149982000,E03102,0,1202,170,3
91,91,151017,151017000,F01312,0,1021,2,1
91,91,151029,151029000,I03507,0,1138,2,1
91,91,151030,151030000,E10203,0,1021,8,1
91,91,151076,151076000,E02304,0,1021,39,1
91,91,151077,151077000,E02305,0,1021,33,1
91,91,151078,151078000,C05202,0,1021,144,1
91,91,151117,151117000,I00000,0,1202,11,1
91,91,151129,151129000,H06411,0,1330,8,1
91,91,151133,151133000,I07202,0,1545,7,1
91,91,151146,151146000,I07416,0,1330,3,1
91,91,151147,151147000,I05116,0,1330,3,1
91,91,151148,151148000,I06411,0,1502,7,1
91,91,151158,151158000,H05306,0,1330,4,1
91,91,151213,151213000,E08207,0,1021,7,1
91,91,151237,151237000,I06409,0,1202,3,1
91,91,151248,151248000,E08105,0,1330,9,1
91,91,151250,151250000,E02302,0,1330,50,1
91,91,151251,151251000,E02303,0,1330,28,1
91,91,151348,151348000,I05211,0,1202,6,1
91,91,151362,151362000,E09204,0,1021,5,1
91,91,151375,151375000,Q00000,0,1021,40,1
91,91,151376,151376000,I05511,0,1021,10,1
91,91,151379,151379000,I05305,0,1021,20,1
91,91,151381,151381000,Q00000,0,1021,18,1
91,91,151445,151445000,L20102,0,1772,1716,1
91,91,151450,151450000,I08307,0,1502,3,1
91,91,151664,151664000,I05105,0,1202,3,1
91,91,152001,152001000,F02214,0,1202,7,1
91,91,152010,152010000,E09102,0,1330,10,1
91,91,152018,152018000,I15403,0,1021,3,1
91,91,152020,152020000,I05101,0,1138,3,1
91,91,152036,152036000,F02202,0,1202,16,1
91,91,152076,152076000,I07206,0,1002,17,1
91,91,152077,152077000,I09212,0,1002,15,1
91,91,152088,152088000,I04209,0,1456,13,1
91,91,152121,152121000,I06305,0,1002,23,1
91,91,152122,152122000,I13411,0,1002,8,1
91,91,152129,152129000,I13410,0,1002,8,1
91,91,152147,152147000,I05111,0,1138,3,1
91,91,152193,152193000,L19105,0,1002,7,1
91,91,152197,152197000,L19104,0,1002,19,1
91,91,152200,152200000,I05408,0,1002,26,1
91,91,152234,152234000,I14405,0,1313,4,1
91,91,152237,152237000,I14410,0,1002,4,1
91,91,152252,152252000,I14208,0,1138,5,1
91,91,152254,152254000,I05113,0,1202,5,1
91,91,152260,152260000,I15406,0,1330,19,1
91,91,152267,152267000,I03316,0,1138,3,1
91,91,152275,152275000,I09301,0,1138,13,1
91,91,152296,152296000,I04108,0,1002,5,1
91,91,152301,152301000,B02108,0,1002,32,1
91,91,152318,152318000,I07408,0,1002,9,1
91,91,152320,152320000,E10305,0,1330,8,1
91,91,152324,152324000,I04416,0,1138,4,1
91,91,152329,152329000,I18206,0,1330,18,1
91,91,152332,152332000,I17202,0,1330,17,1
91,91,152333,152333000,B01204,0,1002,23,1
91,91,152337,152337000,I07421,0,1002,4,1
91,91,152340,152340000,I03505,0,1002,2,1
91,91,152344,152344000,I05512,0,1138,4,1
91,91,152345,152345000,I05518,0,1138,3,1
91,91,152347,152347000,E02307,0,1021,3,1
91,91,152361,152361000,I05309,0,1002,11,1
91,91,152363,152363000,I05405,0,1002,12,1
91,91,152377,152377000,I15410,0,1021,1,1
91,91,152378,152378000,I15404,0,1021,4,1
91,91,152391,152391000,I04308,0,1138,7,1
91,91,152424,152424000,I13301,0,1138,3,1
91,91,152434,152434000,I13406,0,1021,4,1
91,91,152439,152439000,YC0000,0,1021,2,2
91,91,152440,152440000,I14309,0,1021,5,1
91,91,152445,152445000,I04303,0,1021,6,1
91,91,152448,152448000,I09207,0,1002,10,1
91,91,152453,152453000,I06205,0,1002,12,1
91,91,152459,152459000,I05509,0,1226,7,1
91,91,152478,152478000,I03312,0,1138,1,1
91,91,152482,152482000,I05402,0,1002,9,1
91,91,152492,152492000,I05513,0,1021,3,1
91,91,152494,152494000,I05209,0,1021,2,1
91,91,152499,152499000,W01101,0,1002,146,1
91,91,152505,152505000,W02101,0,1002,152,1
91,91,152507,152507000,I03309,0,1002,14,1
91,91,152508,152508000,I03519,0,1002,2,1
91,91,152509,152509000,I06306,0,1002,10,1
91,91,152511,152511000,I08404,0,1002,9,1
91,91,152526,152526000,I15307,0,1004,8,1
91,91,152562,152562000,I03302,0,1138,1,1
91,91,152573,152573000,I14307,0,1313,6,1
91,91,152590,152590000,I04313,0,1138,6,1
91,91,152631,152631000,E07106,0,1021,9,1
91,91,152635,152635000,E05106,0,1021,5,1
91,91,152665,152665000,Z06101,0,1290,151,1
91,91,152668,152668000,Z04101,0,1290,154,1
91,91,152671,152671000,I05106,0,1138,11,1
91,91,152673,152673000,I06101,0,1138,32,1
91,91,152708,152708001,I06309,0,1021,8,1
91,91,152711,152711000,I04305,0,1002,4,1
91,91,152716,152716000,I05403,0,1002,20,1
91,91,152719,152719000,I04310,0,1513,3,1
91,91,152740,152740000,I04314,0,1313,7,1
91,91,152748,152748000,I04403,0,1138,3,1
91,91,152749,152749000,I04205,0,1226,3,1
91,91,152767,152767000,I13404,0,1313,4,1
91,91,152783,152783000,I04409,0,1138,4,1
91,91,152797,152797000,I05110,0,1002,3,1
91,91,152816,152816000,I13203,0,1313,5,1
91,91,152821,152821000,I07404,0,1138,3,1
91,91,152849,152849000,I18103,0,1365,83,1
91,91,152850,152850000,D04204,0,1365,24,1
91,91,152861,152861000,I13303,0,1138,2,1
91,91,152867,152867000,I06206,0,1138,15,1
91,91,152897,152897000,I13408,0,1313,5,1
91,91,152901,152901000,I04210,0,1004,12,1
