item_id,item_code,item_name,real_stock_id,parent_current,parent_available,default_id,default_location_id,default_shelf,oracle_status,oracle_shelf
132967,132967,　デュワーズ　ジャパニーズスムース　８年　７００ｍｌ,,,,,,,single,YX0000
132977,132977,　ザ　グレンリベット　２５年　７００ｍｌ,,,,,,,single,YX0000
132995,132995,　ハンターレイン　アイラジャーニー　７００ｍｌ,,,,,,,single,YX0000
132996,132996,　ハンターレイン　ハイランドジャーニー　７００ｍｌ,,,,,,,single,YX0000
132997,132997,　ハンターレイン　ヘブリディアンジャーニー　７００ｍｌ,,,,,,,single,YX0000
133040,133040,　ニッカＸＯ　白６６０ｍｌ,,,,,,,single,Q00000
133090,133090,×サントリー　ＶＳＯＰスリム　６６０ｍｌ,,,,,,,single,F01311
134004,134004,　マーテル　スリースター　７００ｍｌ,,,,,,,single,Q00000
134005,134005,　ガヤ　グラッパ　バルバレスコ　５００ｍｌ,,,,,,,single,Q00000
134006,134006,　ヘネシー　パラディー　エクストラ　７００ｍｌ,,,,,,,single,Q00000
134008,134008,　ルイジャド　マールドブルゴーニュ　７００ｍｌ,,,,,,,single,E06402
134018,134018,　ミシェル　ユアール　オルタージュ　７００ｍｌ,51882,0,0,,,,single,Q00000
134021,134021,　カミュＸＯ　７００ｍｌ,,,,,,,single,YX0000
134026,134026,　ポールジロー　１５年　７００ｍｌ,,,,,,,single,Q00000
134029,134029,　カルバドス　ブラー　グランソラージュ　（並行）　７００ｍｌ,,,,,,,single,Q00000
134030,134030,　サンヴィヴァン　ＶＳＯＰ　７００ｍｌ,,,,,,,single,Q00000
134032,134032,　バロン　オタール　ＶＳＯＰ　７００ｍｌ,,,,,,,single,Q00000
134035,134035,　カルヴァドス　クール　ド　リヨン　セレクション　７００ｍｌ,,,,,,,single,YX0000
134048,134048,　ポールジロー　２５年　７００ｍｌ,,,,,,,single,YX0000
134053,134053,×シャボーＸＯ　７００ｍｌ,,,,,,,single,Q00000
134068,134068,　ルイラトゥール　マールドブルゴーニュ　７００ｍｌ,,,,,,,single,Q00000
134071,134071,　シボーナ　グラッパ　ドルチェット　５００ｍｌ,,,,,,,single,Q00000
134075,134075,　モカンボ２０年　アートディション　７５０ｍｌ,,,,,,,single,Q00000
134082,134082,　カミュ　ＸＯ　（並行）　７００ｍｌ,,,,,,,single,YX0000
134085,134085,　ペールマグロワール　ＸＯ　７００ｍｌ,,,,,,,single,Q00000
134089,134089,　カミュ　ボルドリ　ＸＯ　７００ｍｌ,,,,,,,single,H06313
134114,134114,　クルボアジェＶＳＯＰ（正規）　７００ｍｌ,,,,,,,single,Q00000
134211,134211,　マーテルＶＳ　７００ｍｌ,51909,-1,-1,,,,single,Q00000
135034,135034,　ラフロイグ２５年　カスクストレングス　７００ｍｌ,,,,,,,single,YX0000
135035,135035,　メーカーズマーク　セラーエイジド　７００ｍｌ,,,,,,,single,YX0000
135043,135043,　スプリングバンク１８年　７００ｍｌ,,,,,,,single,YX0000
135053,135053,　アードベッグ　スペクタキュラー　７００ｍｌ,,,,,,,single,YX0000
135059,135059,　エレメンツオブアイラ　カスクエディット　７００ｍｌ,,,,,,,single,YX0000
135060,135060,　エレメンツオブアイラ　バーボンカスク　７００ｍｌ,,,,,,,single,YX0000
135063,135063,　キルケラン　８年　シェリーカスク７００ｍｌ,,,,,,,single,YX0000
135069,135069,　バスカー　シングルモルト　アイリッシュ　７００ｍｌ,,,,,,,single,YX0000
135076,135076,　オマー　バーボンカスク　７００ｍｌ,,,,,,,single,YX0000
135077,135077,　ブラドノック　ヴィナヤ　７００ｍｌ,,,,,,,single,YX0000
135078,135078,　カヴァラン　オロロソ　シェリーカスク　７００ｍｌ,,,,,,,single,YX0000
135085,135085,　ミルク＆ハニー　エレメンツ　シェリーカスク　７００ｍｌ,,,,,,,single,YX0000
135088,135088,　キルホーマン　ソーテルヌカスク　７００ｍｌ,,,,,,,single,YX0000
135089,135089,　オーシャンズ　カリラ　バーボンホグスヘッド　７００ｍｌ,,,,,,,single,YX0000
135090,135090,　アラン　アマローネカスク　７００ｍｌ,,,,,,,single,YX0000
135091,135091,　アラン　ソーテルヌカスク　７００ｍｌ,,,,,,,single,YX0000
135093,135093,　ザ　ディーコン　７００ｍｌ,,,,,,,single,YX0000
135096,135096,　シーバスリーガル匠　リザーブ１２年　７００ｍｌ,,,,,,,single,YX0000
135098,135098,　オクトモア　１６．２　ヨーロピアンカスク　７００ｍｌ,,,,,,,single,YX0000
135099,135099,　オクトモア　１６．３　アイラバーレイ　７００ｍｌ,,,,,,,single,YX0000
135101,135101,　スモークヘッド　シェリーカスクブラスト,,,,,,,single,YX0000
135102,135102,　グレンモーレンジ　アイスクリーム　７００ｍｌ,,,,,,,single,YX0000
135109,135109,　アードナッホ　５年　７００ｍｌ,,,,,,,single,YX0000
135111,135111,　タリスカー８年　２０２４　７００ｍｌ,,,,,,,single,YX0000
135112,135112,　アラン２０１２　ファーストフィル　７００ｍｌ,,,,,,,single,YX0000
135113,135113,　キャンベルタウンロッホ　７００ｍｌ,,,,,,,single,YX0000
135114,135114,　ワイルドターキー　８年　ジミーラッセル７０周年　７５０ｍｌ,,,,,,,single,YX0000
135115,135115,　キルケラン　１６年　７００ｍｌ,,,,,,,single,YX0000
135116,135116,　ミルク＆ハニー　クラシック　７００ｍｌ,,,,,,,single,YX0000
135117,135117,　ミルク＆ハニー　エレメンツ　ピーテッド　７００ｍｌ,,,,,,,single,YX0000
135118,135118,　ブラントン　フロムザバレル　７５０ｍｌ,,,,,,,single,YX0000
135120,135120,　アラン　ピーテッド　バーボンバレル　７００ｍｌ,,,,,,,single,YX0000
135121,135121,　バスカー　スモールバッチ　シングルポットスチル　７００ｍｌ,,,,,,,single,YX0000
135124,135124,　スプリングバンク１０年　アモンティリャード　７００ｍｌ,,,,,,,single,YX0000
135128,135128,　グリーンスポット　７００ｍｌ,,,,,,,single,YX0000
135138,135138,　アードベッグ　スモーキーバース　７００ｍｌ,,,,,,,single,YX0000
135144,135144,　スプリングバンク　ローカルバーレイ　８年　７００ｍｌ,,,,,,,single,YX0000
135145,135145,　キルケラン８年　バーボンバレル　７００ｍｌ,,,,,,,single,YX0000
135151,135151,　アードベッグ　トリーバン１９年　２０２５　７００ｍｌ,,,,,,,single,YX0000
135152,135152,　タリスカー　ワイルドブルー　７００ｍｌ,,,,,,,single,YX0000
135154,135154,　ヘンプスパロー　アイラ２００９　ホグスヘッド　７００ｍｌ,,,,,,,single,YX0000
135157,135157,　グレングラント　アルボラリス　カスクストレングス　７５０ｍｌ,,,,,,,single,YX0000
135172,135172,　エズラブルックス　９９　７５０ｍｌ,,,,,,,single,Q00000
135174,135174,　ヘーゼルバーン８年　７００ｍｌ,,,,,,,single,YX0000
135175,135175,　キルケラン　ヘビリーピーテッド　バッチ１２　７００ｍｌ,,,,,,,single,YX0000
135176,135176,　ダルモア　１２年　７００ｍｌ,,,,,,,single,Q00000
135177,135177,　スプリングバンク　シェリーカスク　１８年　７００ｍｌ,,,,,,,single,YX0000
135178,135178,　グレンモーレンジ　スパイス　７００ｍｌ,,,,,,,single,YX0000
135181,135181,　バランタイン　クリスマスリザーブ　７００ｍｌ,,,,,,,single,YX0000
135182,135182,　ボウモア　シェリーカスク　１２年　７００ｍｌ,,,,,,,single,YX0000
135183,135183,　ボウモア　シェリーカスク　１５年　７００ｍｌ,,,,,,,single,YX0000
135184,135184,　ボウモア　シェリーカスク　１８年　７００ｍｌ,,,,,,,single,YX0000
135187,135187,　カヴァラン　トリプルシェリーカスク　７００ｍｌ,,,,,,,single,YX0000
135188,135188,　カヴァラン　ソリスト　オロロソカスク　７００ｍｌ,,,,,,,single,YX0000
135189,135189,　キルホーマン　１００％アイラ　７００ｍｌ,,,,,,,single,YX0000
135193,135193,　フェイマスグラウス　ルビーカスク　７００ｍｌ,,,,,,,single,YX0000
135197,135197,　スプリングバンク　２１年　７００ｍｌ,,,,,,,single,YX0000
135200,135200,　シングルモルツ　オブスコットランド　ブナハーブン６年　７００ｍｌ,,,,,,,single,YX0000
135201,135201,　シングルモルツ　オブスコットランド　ラフロイグ１０年　７００ｍｌ,,,,,,,single,YX0000
135202,135202,　サーデイヴィス　シグネチャー　７００ｍｌ,,,,,,,single,YX0000
135213,135213,　マッカランダブルカスク３０年　７００ｍｌ,,,,,,,single,YX0000
135217,135217,　アラン２０１２　ポートフィニッシュ　７００ｍｌ,,,,,,,single,YX0000
135220,135220,　タリスカー１４年　モルテンシーズ　７００ｍｌ,,,,,,,single,YX0000
135230,135230,　ミークルトール　ザ・ターボ５年　２０２５　７００ｍｌ,,,,,,,single,YX0000
135234,135234,　コンパスボックス　オーチャードハウス　７００ｍｌ,,,,,,,single,Q00000
141001,141001,　キリン　秋味　中瓶５００ｍｌ,,,,,,,single,AA0010
141003,141003,　キリン　一番搾り　とれたてホップ中瓶５００ｍｌ,,,,,,,single,A99999
141015,141015,×アサヒ　スーパードライブラック　小瓶３３４ｍｌ,,,,,,,single,B11101
141032,141032,×キリン　一番搾り　黒生　小瓶３３４ｍｌ,,,,,,,single,D05202
141034,141034,　キリン　秋味　大瓶６３３ｍｌ,,,,,,,single,AA0010
141047,141047,　キリン麒麟淡麗＜生＞　大瓶６３３ｍｌ,,,,,,,single,AA0003
141051,141051,　金沢百万石ビール　ＩＰＡ３５０ｍｌ缶,,,,,,,single,YX0000
141056,141056,　ＣＯＥＤＯ　毬花　－Ｍａｒｉｈａｎａ－３３３ｍｌ瓶,,,,,,,single,YX0000
141068,141068,　アサヒ　プレミアム生＜熟撰＞　小瓶３３４ｍｌ,,,,,,,single,C06104
141073,141073,　アワーブルーイング　Ｒｅｂｏｒｎ　Ｓ（リボーンＳ）３３０ｍｌ,,,,,,,single,YX0000
141084,141084,　金沢百万石ビール　ヴァイツェン　小瓶３３０ｍｌ,,,,,,,single,YX0000
141089,141089,×アサヒスーパードライ　ドライプレミアム中瓶５００ｍｌ,,,,,,,single,AA0006
141100,141100,　ＣＯＥＤＯ　瑠璃　－Ｒｕｒｉ－３３３ｍｌ瓶,,,,,,,single,YX0000
141122,141122,　アワーブルーイング　Ｒｅｂｏｒｎ　Ｃ（リボーンＣ）３３０ｍｌ,,,,,,,single,YX0000
141131,141131,×サントリー　ビアボール　中瓶５００ｍｌ,,,,,,,single,YX0000
141133,141133,　アサヒ　スーパードライ　中瓶　特別ラベル５００ｍｌ,,,,,,,single,A99999
141144,141144,　越の磯　米五みそ　味噌麦酒３３０ｍｌ,,,,,,,single,YX0000
141147,141147,　サッポロ　エビス　プレミアムメルツェン　中瓶５００ｍｌ,,,,,,,single,YX0000
141151,141151,　アワーブルーイング　イーストサイド３３０ｍｌ,,,,,,,single,AW0000
141153,141153,　サッポロ　エビス　オランジェ　中瓶５００ｍｌ,,,,,,,single,YX0000
141155,141155,　アワーブルーイング　ウエストサイド３３０ｍｌ,,,,,,,single,AW0000
141168,141168,　金沢百万石ビール　コシヒカリエール　小瓶３３０ｍｌ,,,,,,,single,YX0000
141212,141212,　アワーブルーイング　ディノ・ヘイジー（ＤＩＮＯ　ＨＡＺＹ）３３０ｍｌ,,,,,,,single,YX0000
141217,141217,　越前福井浪漫麦酒　３本セット９９０ｍｌ,,,,,,,single,YX0000
141248,141248,×アサヒ　スーパードライ　ザ・クール　小瓶３３４ｍｌ,,,,,,,single,B01103
141254,141254,　アワーブルーイング　バトン（Ｂａｔｏｎ）３３０ｍｌ,,,,,,,single,YX0000
141256,141256,　サントリー　生ビール　大瓶６３３ｍｌ,,,,,,,single,A99999
141265,141265,　サントリー　ビアボール　小瓶３３４ｍｌ,,,,,,,single,B01104
141294,141294,　オリエンタルブルーイング　加賀棒茶スタウト３３０ｍｌ瓶,,,,,,,single,YX0000
141295,141295,　オリエンタルブルーイング　湯涌ゆずエール３３０ｍｌ瓶,,,,,,,single,YX0000
141296,141296,　オリエンタルブルーイング　シトラ３３０ｍｌ瓶,,,,,,,single,YX0000
141297,141297,　オリエンタルブルーイング　きまビール３３０ｍｌ瓶,,,,,,,single,YX0000
141317,141317,　オリエンタルブルーイング　能登塩セゾン３３０ｍｌ,,,,,,,single,YX0000
142001,142001,×アサヒスーパードライ　ドライプレミアム３５０ｍｌ,,,,,,,single,AD0000
142002,142002,×バドワイザー瓶３３０ｍｌ,,,,,,,single,D05105
142011,142011,×アサヒスーパードライ　ドライプレミアム５００ｍｌ,,,,,,,single,AE0000
142025,142025,　ヤッホー　よなよなエール３５０ｍｌ,,,,,,,single,Q00000
142026,142026,　ヤッホー　インドの青鬼３５０ｍｌ,52082,0,0,,,,single,YX0000
142029,142029,×粋生プレミアムＢＥＥＲ３５０ｍｌ,,,,,,,single,AD0000
142030,142030,　ＣＯＥＤＯ　伽羅　－Ｋｙａｒａ－　缶３５０ｍｌ,,,,,,,single,YX0000
142032,142032,×ギネスドラフト　サージャー用缶３５０ｍｌ,,,,,,,single,K08205
142035,142035,　ＣＯＥＤＯ　瑠璃　－Ｒｕｒｉ－　缶３５０ｍｌ,,,,,,,single,YX0000
142044,142044,　シメイレッドラベル３３０ｍｌ,,,,,,,single,W06309
142047,142047,×アサヒ　スーパードライブラック３５０ｍｌ,,,,,,,single,K08306
142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,51786,0,0,,,,single,A99999
142174,142174,　サッポロ　ラガービール３５０ｍｌ,52104,0,0,,,,single,A99999
142221,142221,　アサヒ　スーパードライ　瞬冷辛口３５０ｍｌ,,,,,,,single,M07103
142295,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,,,,,,,single,YX0000
142304,142304,　金沢百万石ビール　ペールエール３５０ｍｌ缶,,,,,,,single,YX0000
142305,142305,　金沢百万石ビール　ダークエール３５０ｍｌ缶,,,,,,,single,YX0000
142306,142306,　金沢百万石ビール　コシヒカリエール３５０ｍｌ缶,,,,,,,single,YX0000
142342,142342,　ヤッホー　銀河高原ビール　小麦のビール３５０ｍｌ,52083,0,0,,,,single,Q00000
142362,142362,　ＣＯＥＤＯ　毬花　－Ｍａｒｉｈａｎａ－　缶３５０ｍｌ,,,,,,,single,YX0000
142365,142365,　Ｊ－ＣＲＡＦＴ　ＨＯＰＰＩＮＧ　ガツんとＩＰＡ３５０ｍｌ,,,,,,,single,YX0000
142366,142366,　Ｊ－ＣＲＡＦＴ　ＨＯＰＰＩＮＧ　ジューシーＩＰＡ３５０ｍｌ,,,,,,,single,YX0000
142369,142369,　キリン　一番搾り　糖質ゼロ５００ｍｌ,,,,,,,single,Q00000
142379,142379,　軽井沢ブルワリー　ＴＨＥ軽井沢ビール　赤ビール（アルト）缶３５０ｍｌ,,,,,,,single,Q00000
142406,142406,×アサヒ　スーパードライ　生ジョッキ缶３４０ｍｌ,51942,0,0,,,,single,A99999
142426,142426,　オラホビール　ヌーベルセゾン３５０ｍｌ,,,,,,,single,YX0000
142479,142479,　ＴＷＯ　ＲＡＢＢＩＴＳ　ダウンアンダー　デュアルホップＩＰＡ３６０ｍｌ,,,,,,,single,AW0000
142534,142534,　サントリー　マスターズドリーム３５０ｍｌ,,,,,,,single,Q00000
142547,142547,　アサヒ　オリオン　ザ・プレミアム３５０ｍｌ,,,,,,,single,Q00000
142570,142570,　宇奈月ビール　宇奈月　トロッコ　缶３５０ｍｌ,,,,,,,single,Q00000
142574,142574,　金沢百万石ビール　北陸街道　曇りのち晴れエール３５０ｍｌ,,,,,,,single,YX0000
142616,142616,　わくわく手づくりファーム　新北陸３県ビール　３缶セット１．０５Ｌ（ＳＮ様専用）,,,,,,,single,YX0000
142641,142641,　エチゴビール　シトラストラタエルドラド　ＩＰＬ３５０ｍｌ,,,,,,,single,YX0000
142644,142644,　わくわく手づくりファーム　北陸キャラビール　富山３５０ｍｌ（ＪＲＳＮ用）,,,,,,,single,YX0000
142645,142645,　わくわく手づくりファーム　北陸キャラビール　石川３５０ｍｌ（ＪＲＳＮ用）,,,,,,,single,YX0000
142646,142646,　わくわく手づくりファーム　北陸キャラビール　福井３５０ｍｌ（ＪＲＳＮ用）,,,,,,,single,YX0000
142668,142668,×わくわく手づくりファーム川北　輪島朝市ビール３５０ｍｌ,,,,,,,single,YX0000
142754,142754,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　シルクエール白５００ｍｌ（新）,,,,,,,single,Q00000
142755,142755,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　ＪＡＰＡＮエール　香３５０ｍｌ（新）,,,,,,,single,Q00000
142773,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,52308,6,6,,,,single,Q00000
142843,142843,　ＯＵＲ　ＢＲＥＷＩＮＧ　ルプリンレックス３６５ｍｌ缶,,,,,,,single,YX0000
142847,142847,　金沢百万石ビール　フラノ１４０１Ｕ号　缶３５０ｍｌ,,,,,,,single,YX0000
142848,142848,　金沢百万石ビール　フラノ１５０８Ｂ号　缶３５０ｍｌ,,,,,,,single,YX0000
142872,142872,　ＯＵＲ　ＢＲＥＷＩＮＧ　イーストリケラトプス３６５ｍｌ缶,51578,0,0,,,,single,YX0000
142932,142932,　アサヒ　スーパードライ　冷涼辛口３５０ｍｌ,51569,10752,10752,,,,single,A99999
142933,142933,　アサヒ　スーパードライ　冷涼辛口５００ｍｌ,51570,2784,2784,,,,single,A99999
143008,143008,○サッポロ　黒ラベル１３５ｍｌ,,,,,,,single,Q00000
143009,143009,○アサヒ　スーパードライ１３５ｍｌ,,,,,,,single,E02201
143011,143011,○キリン　一番搾り１３５ｍｌ,,,,,,,single,Q00000
143013,143013,　サッポロ　エビス２５０ｍｌ,,,,,,,single,K07202
143029,143029,○アサヒスーパードライ　樽２Ｌ,,,,,,,single,YX0000
143049,143049,　キリン　秋味　缶３５０ｍｌ,,,,,,,single,A99999
143052,143052,　ハイネケン３５０ｍｌ,51472,48,48,,,,single,Q00000
143092,143092,　ハイネケン生樽１５Ｌ,,,,,,,single,A99999
143131,143131,　サントリーザ・モルツ５００ｍｌ,,,,,,,single,K08203
143161,143161,　金澤麦酒　ペールエール　生樽１０Ｌ,,,,,,,single,AW0000
143165,143165,　若狭ビール　ヴァイツェン　生樽１０Ｌ,,,,,,,single,AW0000
143178,143178,　キリンクラシックラガー３５０ｍｌ,,,,,,,single,AD0000
143180,143180,　キリンクラシックラガー５００ｍｌ,,,,,,,single,AE0000
143194,143194,　アサヒ　アサヒ　生ビール　黒生３５０ｍｌ,,,,,,,single,Q00000
143217,143217,　アサヒ　生ビール　黒生　生樽１０Ｌ,,,,,,,single,AG30KN
143264,143264,　オリオン　ドラフト　生樽１０Ｌ,,,,,,,single,A99999
143282,143282,　タップマルシェ　サマークラフトエール６Ｌ,,,,,,,single,YX0000
143310,143310,　ファーメンタリー　ＳＰＥＳＩＡＬ　ＨＯＵＳＥ　ＬＡＧＡＲ１５Ｌ生樽,,,,,,,single,YX0000
144120,144120,　モレッティ　リモーネ　ラドレル３３０ｍｌ,,,,,,,single,YX0000
145002,145002,　サッポロエビス＜黒＞１０Ｌ樽,52294,0,0,,,,single,AG30EK
145024,145024,　サッポロ　エーデルピルス　樽１０Ｌ,51464,1,1,,,,single,AG30ED
145048,145048,　リーフマンス　缶２５０ｍｌ,,,,,,,single,Q00000
146077,146077,　ミッケラー　バースト　ＩＰＡ２０Ｌ,,,,,,,single,YX0000
146111,146111,　眞露　ＴＥＲＲＡ（テラ）ビール　瓶３３０ｍｌ,52489,0,0,,,,single,Q00000
146140,146140,　キリン　ブルックリン　パルプアートヘイジーＩＰＡ　３５０ｍｌ缶,,,,,,,single,YX0000
146165,146165,　パウラーナー　サルバトール３３０ｍｌ,,,,,,,single,YX0000
146166,146166,　パウラーナー　ミュンヘナーヘル３３０ｍｌ,,,,,,,single,YX0000
146174,146174,　青島ビール　ウィート３３０ｍｌ瓶,,,,,,,single,Q00000
146175,146175,　青島ビール　スタウト３３０ｍｌ瓶,,,,,,,single,Q00000
146176,146176,　青島ビール　ＩＰＡ３３０ｍｌ瓶,,,,,,,single,Q00000
147013,147013,×キリン淡麗Ｗ（ダブル）３５０ｍｌ缶,,,,,,,single,AD0000
147015,147015,　キリン淡麗Ｗ（ダブル）５００ｍｌ缶,,,,,,,single,AE0000
147023,147023,×ＩＢＪ粋生ゴールドラベル３３０ｍｌ,,,,,,,single,AD0000
147030,147030,×アサヒ本生ドラフト３５０ｍｌ,,,,,,,single,K08101
147031,147031,×ＩＢＪ粋生ゴールデングリーン３３０ｍｌ,,,,,,,single,AD0000
147032,147032,　アサヒ本生ドラフト５００ｍｌ,,,,,,,single,N03100
147033,147033,　アサヒ本生アクアブルー３５０ｍｌ,,,,,,,single,K06301
147045,147045,　サントリー　ジョッキ生　３５０ｍｌ,,,,,,,single,AD0000
147047,147047,　サッポロ北海道生搾りみがき麦３５０ｍｌ,52632,0,0,,,,single,K05202
147049,147049,×キリン　濃い味　糖質ゼロ　３５０ｍｌ,,,,,,,single,AD0000
147050,147050,　キリンゼロ３５０ｍｌ,,,,,,,single,K08309
147054,147054,　旬麦の輝き３５０ｍｌ,,,,,,,single,AC0011
147056,147056,×キリン　濃い味　糖質ゼロ　５００ｍｌ,,,,,,,single,AE0000
147063,147063,×アサヒ　一番麦　３５０ｍｌ,,,,,,,single,K08304
147071,147071,　サントリー　金麦　クリアラベル３５０ｍｌ,,,,,,,single,AD0000
147072,147072,　アサヒブルーラベル　５００ｍｌ,,,,,,,single,C11405
147080,147080,×サッポロ　麦とホップ　黒５００ｍｌ,,,,,,,single,Q00000
147082,147082,　サントリー　金麦　クリアラベル５００ｍｌ,,,,,,,single,AE0000
147083,147083,　ＩＢＪ粋生プレミアム５００ｍｌ,,,,,,,single,AE0000
147086,147086,　旬の麦３３０ｍｌ,,,,,,,single,A00000
147094,147094,×キリン　濃い味　デラックス３５０ｍｌ,,,,,,,single,AD0000
147095,147095,×キリン　濃い味　デラックス５００ｍｌ,,,,,,,single,AE0000
147097,147097,　アサヒ　クリアアサヒ　プライムリッチ３５０ｍｌ,,,,,,,single,AD0000
147099,147099,　サントリーグランドライ３５０ｍｌ缶,,,,,,,single,A00000
147105,147105,×キリン　澄みきり３５０ｍｌ,,,,,,,single,AD0000
147106,147106,×キリン　澄みきり５００ｍｌ,,,,,,,single,AE0000
147199,147199,　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,,,,,,,single,Q00000
147256,147256,　アサヒ　ザ・リッチ　５００ｍｌ,,,,,,,single,Q00000
148341,148341,　サントリー　金麦　生樽１５Ｌ,,,,,,,single,A99999
149004,149004,　コロナ　エキストラ　瓶３５５ｍｌ,,,,,,,single,YX0000
149018,149018,　キリン　ブルックリン　ラガー瓶３３０ｍｌ,,,,,,,single,YX0000
149032,149032,　キングフィッシャー　プレミアム３３０ｍｌ,,,,,,,single,Q00000
149033,149033,　３３３（バーバーバー）　瓶３５５ｍｌ,,,,,,,single,W06114
149036,149036,　青島ビール　プレミアム２９６ｍｌ,,,,,,,single,Q00000
149067,149067,　台湾ビール３３０ｍｌ,51902,0,0,,,,single,C04204
149110,149110,×ブルームーン　３５５ｍｌ,,,,,,,single,E06205
149131,149131,　カールスバーグ　クローネンブルグ１６６４ブラン３３０ｍｌ,,,,,,,single,E06203
149184,149184,　マーシャル　アンプトアップラガー３３０ｍｌ,,,,,,,single,YX0000
149218,149218,　リーフマンス　生樽２０Ｌ,,,,,,,single,YX0000
149273,149273,　キリン　ブルックリン　ディフェンダーＩＰＡ　瓶３３０ｍｌ,,,,,,,single,YX0000
149295,149295,　ストーンＩＰＡ　ＣＡＮ３５５ｍｌ,,,,,,,single,AW0000
149340,149340,　オハラズ　アイリッシュレッド３３０ｍｌ瓶,,,,,,,single,YX0000
149365,149365,　オハラズ　フィフティファースト　ステイトＩＰＡ３３０ｍｌ瓶,52108,2,2,,,,single,W06112
149396,149396,　ニーディープ　ディープ　ヘイズ３５５ｍｌ,,,,,,,single,AW0000
149397,149397,　ニーディープ　スローモＩＰＡ３５５ｍｌ,,,,,,,single,AW0000
149398,149398,　ニーディープ　ブレイキング　バド４７３ｍｌ,,,,,,,single,AW0000
149519,149519,　パウラーナー　ヘフェ　ヴァイスビア３３０ｍｌ,,,,,,,single,YX0000
149598,149598,　モレッティ・ビール　缶３３０ｍｌ,,,,,,,single,Q00000
149635,149635,　シエラネバダ　バレルエイジド　ナーワル　ＣＡＮ４７３ｍｌ,,,,,,,single,AW0000
149663,149663,　ブルームーン　缶３３０ｍｌ,,,,,,,single,Q00000
149693,149693,　ＡＢインベブ　バドワイザー　缶３３０ｍｌ,51471,48,48,,,,single,Q00000
149708,149708,　ストーン　ヘイジーＩＰＡ　ＣＡＮ３５５ｍｌ,,,,,,,single,AW0000
149747,149747,　ＡＢインベブ　グースアイランド　ＩＰＡ　缶３５５ｍｌ,,,,,,,single,Q00000
149798,149798,　ラグニタス　ラグニタスＩＰＡ　ＣＡＮ３５５ｍｌ,,,,,,,single,AY0000
149917,149917,　アルマナック　バニーヒルＩＰＡ　ＣＡＮ４７３ｍｌ,,,,,,,single,AW0000
149969,149969,　ピルスナーウルケル　缶３３０ｍｌ,,,,,,,single,Q00000
184174,184174,　ＩＢＪ粋生プレミアム３５０ｍｌ,,,,,,,single,AD0000
184183,184183,　キリン　のどごし＜生＞２５０ｍｌ,,,,,,,single,K07201
184499,184499,　ＩＢＪ粋生プレミアム　グリーン３５０ｍｌ,,,,,,,single,AD0000
184767,184767,×サッポロドラフトワン３５０ｍｌ,,,,,,,single,K08308
185014,185014,×サッポロ麦とホップ３５０ｍｌ,,,,,,,single,K08307
185015,185015,×サッポロ麦とホップ５００ｍｌ,,,,,,,single,M01101
185029,185029,　キリンコクの時間　３５０ｍｌ,,,,,,,single,M01105
151190,151190,　サントリー　酸化防止剤無添加のおいしいワイン赤　７２０ｍｌ,,,,,,,single,Q00000
151191,151191,　サントリー　酸化防止剤無添加のおいしいワイン白　７２０ｍｌ,,,,,,,single,Q00000
151225,151225,×メルシャン　ワインライフパック　赤　１．８Ｌ,,,,,,,single,I02110
151226,151226,×メルシャン　ワインライフパック　白　１．８Ｌ,,,,,,,single,K09315
151227,151227,　メルシャン　ワインライフパック　ロゼ　１．８Ｌ,,,,,,,single,I09121
151243,151243,　メルシャン　無添加ふくよか　赤　１．５Ｌ,,,,,,,single,Q00000
151345,151345,　アサヒサントネージュ　無添加有機ワイン　赤　３００ｍｌ,,,,,,,single,Q00000
151351,151351,　アサヒ　サントネージュ　無添加有機ワイン　白　３００ｍｌ,,,,,,,single,Q00000
151551,151551,　サントリー　響　１００周年記念　木箱入　７００ｍｌ,,,,,,,single,YX0000
152113,152113,　ル　デュモン　ボージョレヌーヴォー　ＶＶ　７５０ｍｌ,,,,,,,single,YBN000
152175,152175,　アンリ　フェッシ　ボージョレ　ヌーヴォー　３７５ｍｌ,,,,,,,single,YBN000
152336,152336,　ル　オーメドック　ド　ジスクール　７５０ｍｌ　,,,,,,,single,I00000
152514,152514,　シャトーデマラドレ　ボージョレヴィラージュヌーヴォー　７５０ｍｌ,,,,,,,single,YBN000
152540,152540,×エルコルティホ　カベルネソービニヨン（赤）　３Ｌ,,,,,,,single,AC0010
152541,152541,　エルコルティホ　ソービニヨンブラン（白）　３Ｌ,,,,,,,single,AC0010
152657,152657,　ドルンフェルダー　赤甘口　７５０ｍｌ,,,,,,,single,YX0000
152703,152703,×キリエラ　ロッソ　５００ｍｌ,,,,,,,single,I07314
152709,152709,×ガロ　カルロロッシ　白　７５０ｍｌ,,,,,,,single,I13209
152794,152794,　ＪＰシェネ　ボージョレヌーヴォー　パック　１８７ｍｌ,,,,,,,single,YBN000
152805,152805,　エリックパルドン　ボージョレヌーヴォー　７５０ｍｌ,,,,,,,single,YBN000
