JXフォルダ,ファイル名,JX伝票番号,JX店舗CD,JX倉庫名,JX仕入先CD,JX仕入先名,発注日,納品日,JANコード,JX商品CD,JX商品名,DB商品CD,DB商品名,JX入荷ケース,JX入荷バラ,JX入荷総数,予定倉庫CD,予定倉庫名,予定仕入先CD,予定仕入先名,予定伝票番号,予定数量,予定単位,予定ソース,倉庫一致,仕入先一致
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,00133758480,0011,越前店,0010,カナカン(株),260506,260508,4904230030034,490423,アサヒ　ドライゼロ瓶　　　　　　　３３４Ｘ３０　,211339,　アサヒドライゼロ３３４ｍｌ小瓶,0,60,60,98,営業部石川（金沢）,1680,ｶﾅｶﾝ株式会社金沢支店　酒類石川営業所,26050800049,60,PIECE,AUTO,NG,NG
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507227,0001,本店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507228,0002,二の宮店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507229,0003,坂井店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507230,0004,サンドーム前店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507231,0007,光陽店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507232,0008,プラザ店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000508624,0008,プラザ店,1330,三菱食品株式会社,260507,260508,4962840968420,,Ｊ－ＣＲＡＦＴ加賀しずくサワー３５０ｍｌ　　　　　　　　　　　　,181164,　Ｊ－ＣＲＡＦＴ　ＴＲＩＰ　加賀しずくサワー３５０ｍｌ,0,24,24,1,本店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507233,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509152,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,20260507621,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509152,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,20260507960,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509152,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,202605071000,2,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509152,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509152,0009,ヴィオ店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,2,二の宮店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507234,0010,敦賀店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507235,0011,越前店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,20260507621,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,20260507960,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,202605071000,2,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,2,二の宮店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121499,,キリン本搾りＰＭ３種柑橘とシークヮ３５０ｍｌ　　　　　　　　　　,181072,　キリン　本搾りプレミアム　３種の柑橘とシークヮーサー３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,20260507622,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121499,,キリン本搾りＰＭ３種柑橘とシークヮ３５０ｍｌ　　　　　　　　　　,181072,　キリン　本搾りプレミアム　３種の柑橘とシークヮーサー３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,20260507961,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121499,,キリン本搾りＰＭ３種柑橘とシークヮ３５０ｍｌ　　　　　　　　　　,181072,　キリン　本搾りプレミアム　３種の柑橘とシークヮーサー３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121499,,キリン本搾りＰＭ３種柑橘とシークヮ３５０ｍｌ　　　　　　　　　　,181072,　キリン　本搾りプレミアム　３種の柑橘とシークヮーサー３５０ｍｌ,0,24,24,8,プラザ店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507241,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121499,,キリン本搾りＰＭ３種柑橘とシークヮ３５０ｍｌ　　　　　　　　　　,181072,　キリン　本搾りプレミアム　３種の柑橘とシークヮーサー３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509134,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,20260507621,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509134,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,20260507960,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509134,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,202605071000,2,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509134,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,21,江守店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000509134,0011,越前店,1330,三菱食品株式会社,260507,260508,4901411121451,,キリン本搾りＰＭ４種レモンと日向夏３５０ｍｌ　　　　　　　　　　,181070,　キリン　本搾りプレミアム　４種のレモンと日向夏３５０ｍｌ,0,24,24,2,二の宮店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507236,0021,江守店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260508,20260508112152_2026050764198028-20260508112152@FINET.dat,00000507237,0022,小浜店,1330,三菱食品株式会社,260507,260508,5000281066974,,ディアジオＩ．Ｗ．ハーパー　ゴールドＭ７００ｍｌ　　　　　　　　,132494,　ＩＷハーパー　ゴールドメダル　７００ｍｌ,0,6,6,98,営業部石川（金沢）,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515877,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076478,,キリン本搾りレモン　６缶３５０×６　　　　　　　　　　　　　　　,184299,　キリン　本搾り　レモン　３５０ｍｌ,0,20,20,4,サンドーム前店,1330,三菱食品株式会社,26050800258,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076454,,キリン本搾りグレープフルーツ６缶３５０×６　　　　　　　　　　　,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,0,16,16,4,サンドーム前店,1330,三菱食品株式会社,20260507812,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076454,,キリン本搾りグレープフルーツ６缶３５０×６　　　　　　　　　　　,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,0,16,16,1,本店,1330,三菱食品株式会社,20260507914,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076454,,キリン本搾りグレープフルーツ６缶３５０×６　　　　　　　　　　　,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,0,16,16,1,本店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076454,,キリン本搾りグレープフルーツ６缶３５０×６　　　　　　　　　　　,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,0,16,16,4,サンドーム前店,1330,三菱食品株式会社,202605071000,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411076454,,キリン本搾りグレープフルーツ６缶３５０×６　　　　　　　　　　　,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,0,16,16,1,本店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411118697,,キリン氷結無糖レモンＡｌｃ４％６缶５００×６　　　　　　　　　　,185525,　キリン　氷結　無糖レモン　Ａｌｃ．４％　５００ｍｌ,0,8,8,22,小浜店,1330,三菱食品株式会社,20260507711,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411118697,,キリン氷結無糖レモンＡｌｃ４％６缶５００×６　　　　　　　　　　,185525,　キリン　氷結　無糖レモン　Ａｌｃ．４％　５００ｍｌ,0,8,8,22,小浜店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411118697,,キリン氷結無糖レモンＡｌｃ４％６缶５００×６　　　　　　　　　　,185525,　キリン　氷結　無糖レモン　Ａｌｃ．４％　５００ｍｌ,0,8,8,10,敦賀店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515878,0003,坂井店,1330,三菱食品株式会社,260508,260509,4901411118697,,キリン氷結無糖レモンＡｌｃ４％６缶５００×６　　　　　　　　　　,185525,　キリン　氷結　無糖レモン　Ａｌｃ．４％　５００ｍｌ,0,8,8,10,敦賀店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4973480161010,,メルシャン大喜利２０°ＰＥＴ４Ｌ　　　　　　　　　　　　　　　　,121163,　２０°メルシャン大喜利ペット４Ｌ,0,1,1,10,敦賀店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4973480161010,,メルシャン大喜利２０°ＰＥＴ４Ｌ　　　　　　　　　　　　　　　　,121163,　２０°メルシャン大喜利ペット４Ｌ,0,1,1,2,二の宮店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4973480161010,,メルシャン大喜利２０°ＰＥＴ４Ｌ　　　　　　　　　　　　　　　　,121163,　２０°メルシャン大喜利ペット４Ｌ,0,1,1,10,敦賀店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411142050,,キリンＳＶ豊潤ラガー６缶３５０×６　　　　　　　　　　　　　　　,142751,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　豊潤　４９６　３５０ｍｌ（新）,0,4,4,71,特販課,1330,三菱食品株式会社,202605071000,4,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411142050,,キリンＳＶ豊潤ラガー６缶３５０×６　　　　　　　　　　　　　　　,142751,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　豊潤　４９６　３５０ｍｌ（新）,0,4,4,10,敦賀店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411142050,,キリンＳＶ豊潤ラガー６缶３５０×６　　　　　　　　　　　　　　　,142751,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　豊潤　４９６　３５０ｍｌ（新）,0,4,4,2,二の宮店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411142050,,キリンＳＶ豊潤ラガー６缶３５０×６　　　　　　　　　　　　　　　,142751,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　豊潤　４９６　３５０ｍｌ（新）,0,4,4,71,特販課,1330,三菱食品株式会社,202605071000,4,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411141244,,キリングッドエール６缶５００×６　　　　　　　　　　　　　　　　,142860,　キリン　グッドエール５００ｍｌ,0,4,4,4,サンドーム前店,1330,三菱食品株式会社,20260507798,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411141244,,キリングッドエール６缶５００×６　　　　　　　　　　　　　　　　,142860,　キリン　グッドエール５００ｍｌ,0,4,4,1,本店,1330,三菱食品株式会社,202605071000,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411141244,,キリングッドエール６缶５００×６　　　　　　　　　　　　　　　　,142860,　キリン　グッドエール５００ｍｌ,0,4,4,4,サンドーム前店,1330,三菱食品株式会社,202605071000,48,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515882,0009,ヴィオ店,1330,三菱食品株式会社,260508,260509,4901411141244,,キリングッドエール６缶５００×６　　　　　　　　　　　　　　　　,142860,　キリン　グッドエール５００ｍｌ,0,4,4,21,江守店,1330,三菱食品株式会社,26050800242,24,PIECE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411026176,,キリン本搾りチューハイ　ＧＦ缶５００ｍｌ　　　　　　　　　　　　,184218,　キリン　本搾り　グレープフルーツ５００ｍｌ,0,24,24,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411026176,,キリン本搾りチューハイ　ＧＦ缶５００ｍｌ　　　　　　　　　　　　,184218,　キリン　本搾り　グレープフルーツ５００ｍｌ,0,24,24,3,坂井店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411026176,,キリン本搾りチューハイ　ＧＦ缶５００ｍｌ　　　　　　　　　　　　,184218,　キリン　本搾り　グレープフルーツ５００ｍｌ,0,24,24,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411026176,,キリン本搾りチューハイ　ＧＦ缶５００ｍｌ　　　　　　　　　　　　,184218,　キリン　本搾り　グレープフルーツ５００ｍｌ,0,24,24,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411113678,,キリン氷結無糖ＧＦＡｌｃ４％３５０ｍｌ　　　　　　　　　　　　　,185835,　キリン　氷結　無糖グレープフルーツ　Ａｌｃ．４％　３５０ｍｌ,0,48,48,3,坂井店,1330,三菱食品株式会社,202605071000,2,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411113678,,キリン氷結無糖ＧＦＡｌｃ４％３５０ｍｌ　　　　　　　　　　　　　,185835,　キリン　氷結　無糖グレープフルーツ　Ａｌｃ．４％　３５０ｍｌ,0,48,48,10,敦賀店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515880,0011,越前店,1330,三菱食品株式会社,260508,260509,4901411113678,,キリン氷結無糖ＧＦＡｌｃ４％３５０ｍｌ　　　　　　　　　　　　　,185835,　キリン　氷結　無糖グレープフルーツ　Ａｌｃ．４％　３５０ｍｌ,0,48,48,10,敦賀店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,4906666100558,,いいちこスリムパック　麦２５°９００ｍｌ　　　　　　　　　　　　,123556,　２５°いいちこパック９００ｍｌ（麦）,0,2,2,21,江守店,1330,三菱食品株式会社,20260507591,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,4906666100558,,いいちこスリムパック　麦２５°９００ｍｌ　　　　　　　　　　　　,123556,　２５°いいちこパック９００ｍｌ（麦）,0,2,2,1,本店,1330,三菱食品株式会社,20260507911,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,4906666100558,,いいちこスリムパック　麦２５°９００ｍｌ　　　　　　　　　　　　,123556,　２５°いいちこパック９００ｍｌ（麦）,0,2,2,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,4906666100558,,いいちこスリムパック　麦２５°９００ｍｌ　　　　　　　　　　　　,123556,　２５°いいちこパック９００ｍｌ（麦）,0,2,2,1,本店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,4906666100558,,いいちこスリムパック　麦２５°９００ｍｌ　　　　　　　　　　　　,123556,　２５°いいちこパック９００ｍｌ（麦）,0,2,2,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,49575484,,キリンハートランドボトル瓶５００ｍｌ　　　　　　　　　　　　　　,141004,　キリン　ハートランド５００ｍｌ,0,60,60,21,江守店,1330,三菱食品株式会社,20260507604,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,49575484,,キリンハートランドボトル瓶５００ｍｌ　　　　　　　　　　　　　　,141004,　キリン　ハートランド５００ｍｌ,0,60,60,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,49575484,,キリンハートランドボトル瓶５００ｍｌ　　　　　　　　　　　　　　,141004,　キリン　ハートランド５００ｍｌ,0,60,60,3,坂井店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,49575484,,キリンハートランドボトル瓶５００ｍｌ　　　　　　　　　　　　　　,141004,　キリン　ハートランド５００ｍｌ,0,60,60,7,光陽店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
20260510,20260510083032_2026050864385955-20260510083032@FINET.dat,00000515883,0011,越前店,1330,三菱食品株式会社,260508,260509,49575484,,キリンハートランドボトル瓶５００ｍｌ　　　　　　　　　　　　　　,141004,　キリン　ハートランド５００ｍｌ,0,60,60,21,江守店,1330,三菱食品株式会社,202605071000,1,CASE,AUTO,NG,OK
