JXフォルダ,ファイル名,JX伝票番号,店舗CD,倉庫名,JX仕入先CD,仕入先名,発注日,納品日,JANコード,JX商品CD,JX商品名,DB商品CD,DB商品名,入数,入荷ケース,入荷バラ,入荷総数,入荷予定伝票,発注数,発注単位,予定仕入先名,商品登録
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880896492,147253,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター３５０ｍｌ,147253,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター３５０ｍｌ,6,0,0,0,20260507694,72,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,20260507734,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,3244088900006,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,6,0,0,0,20260507698,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507659,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4973092111212,112956,　一本義　辛口純米酒１．８Ｌ,112956,　一本義　辛口純米酒１．８Ｌ,6,0,0,0,20260507660,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507659,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880201005,147124,　サッポロ　麦とホップ３５０ｍｌ,147124,　サッポロ　麦とホップ３５０ｍｌ,6,0,0,0,20260507692,192,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507693,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880201012,147125,　サッポロ　麦とホップ５００ｍｌ,147125,　サッポロ　麦とホップ５００ｍｌ,6,0,0,0,20260507693,72,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507693,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880896492,147253,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター３５０ｍｌ,147253,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター３５０ｍｌ,6,0,0,0,20260507694,72,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507693,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,3244088900006,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,6,0,0,0,20260507698,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507734,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,20260507734,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507734,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880201005,147124,　サッポロ　麦とホップ３５０ｍｌ,147124,　サッポロ　麦とホップ３５０ｍｌ,6,0,0,0,20260507692,192,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507734,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,4973092111212,112956,　一本義　辛口純米酒１．８Ｌ,112956,　一本義　辛口純米酒１．８Ｌ,6,0,0,0,20260507660,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507734,0022,小浜店,1202,"国分中部㈱第二支社 福井支店",260507,260507,3244088900006,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,155386,　リステル　ぺティアン　ド　リステル　グレープ７５０ｍｌ,6,0,0,0,20260507698,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506041,0071,特販課,1202,"国分中部㈱第二支社 福井支店",260507,260507,4941221900310,211677,　日本ビール　忍者ラガー３５０ｍｌ,211677,　日本ビール　忍者ラガー３５０ｍｌ,24,0,0,0,202605071000,8,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506041,0071,特販課,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901592930330,242085,　缶つま　九州産ぶりあら炊き１５０ｇ,242085,　缶つま　九州産ぶりあら炊き１５０ｇ,24,0,0,0,202605071000,5,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506041,0071,特販課,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901592907523,242222,　缶つま　牛タン焼き　ねぎ塩だれ６０ｇ,242222,　缶つま　牛タン焼き　ねぎ塩だれ６０ｇ,24,0,0,0,202605071000,5,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506041,0071,特販課,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901592891228,242048,　缶つま　北海道噴火湾産　ほたて燻製油漬５５ｇ,242048,　缶つま　北海道噴火湾産　ほたて燻製油漬５５ｇ,24,0,0,0,202605071000,5,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506041,0071,特販課,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880211462,142654,　サッポロ　生ビール　ナナマル３５０ｍｌ（新）,142654,　サッポロ　生ビール　ナナマル３５０ｍｌ（新）,6,0,0,0,202605071000,12,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506008,0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",260507,260507,4589724813357,149693,　ＡＢインベブ　バドワイザー　缶３３０ｍｌ,149693,　ＡＢインベブ　バドワイザー　缶３３０ｍｌ,6,0,0,0,202605071000,12,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506008,0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",260507,260507,4901880855444,123065,　２５°和ら麦７２０ｍｌ,123065,　２５°和ら麦７２０ｍｌ,12,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0001,本店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670045865,122180,　２５°黒よかいちパック１．８Ｌ（芋）,122180,　２５°黒よかいちパック１．８Ｌ（芋）,6,0,0,0,20260507900,2,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0001,本店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880897277,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,12,0,0,0,20260507902,2,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0001,本店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880892913,147239,　サッポロ　ドラフトワン３３０ｍｌ,147239,　サッポロ　ドラフトワン３３０ｍｌ,6,0,0,0,20260507907,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0001,本店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,20260507910,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880879914,143136,○サッポロ　エビス５００ｍｌ,143136,○サッポロ　エビス５００ｍｌ,6,0,0,0,202605071000,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880201012,147125,　サッポロ　麦とホップ５００ｍｌ,147125,　サッポロ　麦とホップ５００ｍｌ,6,0,0,0,202605071000,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6915878223915,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,24,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880213695,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,6,0,0,0,202605071000,24,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880204044,211739,　サッポロ　ザ　ドラフティ　３５０ｍｌ,211739,　サッポロ　ザ　ドラフティ　３５０ｍｌ,6,0,0,0,202605071000,24,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901592918260,242278,　缶つま　激辛ハバネロサーディン１０５ｇ,242278,　缶つま　激辛ハバネロサーディン１０５ｇ,24,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507018,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880213695,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,6,0,0,0,20260507948,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507018,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4977991360900,121166,　２５°キンミヤ焼酎６００ｍｌ,121166,　２５°キンミヤ焼酎６００ｍｌ,20,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507018,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6915878224233,149757,　ＡＢインベブ　コロナ　エキストラ　缶３３０ｍｌ,149757,　ＡＢインベブ　コロナ　エキストラ　缶３３０ｍｌ,24,0,0,0,20260507951,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880213695,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,6,0,0,0,20260507948,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880201395,185552,　サッポロ　濃いめのレモンサワー　３５０ｍｌ缶,185552,　サッポロ　濃いめのレモンサワー　３５０ｍｌ缶,6,0,0,0,20260507952,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0003,坂井店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,20260507953,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4971650205755,114228,　菊正宗しぼりたてギンリッチ　パック１．８Ｌ,114228,　菊正宗しぼりたてギンリッチ　パック１．８Ｌ,6,0,0,0,20260507774,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670045865,122180,　２５°黒よかいちパック１．８Ｌ（芋）,122180,　２５°黒よかいちパック１．８Ｌ（芋）,6,0,0,0,20260507775,3,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670030649,122450,　２５°一刻者（芋）１．８Ｌ,122450,　２５°一刻者（芋）１．８Ｌ,6,0,0,0,20260507779,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880897277,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,12,0,0,0,20260507793,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880209810,185977,　サッポロ　クラフトスパイスソーダ５００ｍｌ,185977,　サッポロ　クラフトスパイスソーダ５００ｍｌ,24,0,0,0,20260507837,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4902494050126,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,20,0,0,0,20260507841,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,20260507861,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0007,光陽店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880111144,141045,　サッポロ　エビス　小瓶３３４ｍｌ,141045,　サッポロ　エビス　小瓶３３４ｍｌ,30,0,0,0,20260507996,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0007,光陽店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880882822,145016,　サッポロ　極ＺＥＲＯ５００ｍｌ,145016,　サッポロ　極ＺＥＲＯ５００ｍｌ,6,0,0,0,20260507998,24,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0007,光陽店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880896508,147254,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター５００ｍｌ,147254,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター５００ｍｌ,6,0,0,0,202605071000,48,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0007,光陽店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,5055807416948,132090,×ブルックラディ　クラシック　７００ｍｌ,132090,×ブルックラディ　クラシック　７００ｍｌ,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4902494050126,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,20,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6915878223915,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,24,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901306095355,212069,　カゴメ　野菜生活１００　１９０ｇ,212069,　カゴメ　野菜生活１００　１９０ｇ,30,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880213695,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,6,0,0,0,202605071000,6,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4900892111012,111001,　剣菱　黒松１．８Ｌ,111001,　剣菱　黒松１．８Ｌ,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4973092111212,112956,　一本義　辛口純米酒１．８Ｌ,112956,　一本義　辛口純米酒１．８Ｌ,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4951693300211,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880897277,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,142295,　サッポロ　ＳＯＲＡＣＨＩ　１９８４　３５０ｍｌ,12,0,0,0,202605071000,3,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901880882822,145016,　サッポロ　極ＺＥＲＯ５００ｍｌ,145016,　サッポロ　極ＺＥＲＯ５００ｍｌ,6,0,0,0,202605071000,24,PIECE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6915878223915,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,24,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670479714,184080,　タカラ　焼酎ハイボール　梅干割り５００ｍｌ,184080,　タカラ　焼酎ハイボール　梅干割り５００ｍｌ,24,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4902494050126,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,20,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6007359000600,213175,　デュウランド　パイナップルジュース１Ｌ,213175,　デュウランド　パイナップルジュース１Ｌ,12,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901592928320,248421,　だし麺　宮城県産わたり蟹だし　塩らーめん１０４ｇ,248421,　だし麺　宮城県産わたり蟹だし　塩らーめん１０４ｇ,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4920205210942,100004,高畠　嘉スパークリング,100004,高畠　嘉スパークリング,6,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506096,0011,越前店,1202,"国分中部㈱第二支社 福井支店",260506,260508,4901592928368,,だし麺　北海道産甘海老だし味噌らーめん　,248437,　だし麺　北海道産甘海老だし　味噌らーめん１０８ｇ,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0011,越前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4901592928368,248437,　だし麺　北海道産甘海老だし　味噌らーめん１０８ｇ,248437,　だし麺　北海道産甘海老だし　味噌らーめん１０８ｇ,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0011,越前店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4973092111366,119318,　一本義　辛爽系リミテッド　無濾過生酒７２０ｍｌ　※直送・卸不,119318,　一本義　辛爽系リミテッド　無濾過生酒７２０ｍｌ　※直送・卸不可,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260506424,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260506,260508,4973092111366,,清酒　一本義　辛爽系リミテッド生酒　　　,119318,　一本義　辛爽系リミテッド　無濾過生酒７２０ｍｌ　※直送・卸不可,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4973092111366,119318,　一本義　辛爽系リミテッド　無濾過生酒７２０ｍｌ　※直送・卸不,119318,　一本義　辛爽系リミテッド　無濾過生酒７２０ｍｌ　※直送・卸不可,10,0,0,0,202605071000,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670021111,121039,○３５°宝　純ペット２．７Ｌ,121039,○３５°宝　純ペット２．７Ｌ,6,0,0,0,20260507584,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4904670030649,122450,　２５°一刻者（芋）１．８Ｌ,122450,　２５°一刻者（芋）１．８Ｌ,6,0,0,0,20260507588,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4951693300211,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,6,0,0,0,20260507592,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4589724811339,149190,　ＡＢインベブヒューガルデン　ホワイト　缶３３０ｍｌ,149190,　ＡＢインベブヒューガルデン　ホワイト　缶３３０ｍｌ,24,0,0,0,20260507609,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,6915878223915,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,24,0,0,0,20260507610,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,5010677015004,162042,　バカルディ　スペリオール　７５０ｍｌ,162042,　バカルディ　スペリオール　７５０ｍｌ,12,0,0,0,20260507614,1,CASE,"国分中部㈱第二支社 福井支店",YES
20260508,20260508112149_2026050764184087-20260508112149@FINET.dat,20260507100,0021,江守店,1202,"国分中部㈱第二支社 福井支店",260507,260508,4971980210412,184203,　合同　ニッポンプレミアム　静岡県産緑茶割り　３５０ｍｌ,184203,　合同　ニッポンプレミアム　静岡県産緑茶割り　３５０ｍｌ,24,0,0,0,20260507625,1,CASE,"国分中部㈱第二支社 福井支店",YES
